dataset,target,feature,n_rows_used,pearson,spearman,abs_spearman,abs_pearson
MICH_EXP,RUL,current_kurtosis,6545,-0.035621448138305825,0.2375567963402698,0.2375567963402698,0.035621448138305825
MICH_EXP,RUL,current_skewness,6545,0.010274631369474133,0.19191937525406363,0.19191937525406363,0.010274631369474133
MICH_EXP,RUL,CV_Q,6545,0.096274760136218,-0.03194577156716506,0.03194577156716506,0.096274760136218
MICH_EXP,RUL,CV_charge_time,6545,0.051314069259002434,0.03280934553904725,0.03280934553904725,0.051314069259002434
MICH_EXP,RUL,current_slope,6545,0.19603677499662797,-0.008777003803752622,0.008777003803752622,0.19603677499662797
MICH_EXP,RUL,current_entropy,6545,0.0019724309723467143,-0.0599620407482829,0.0599620407482829,0.0019724309723467143
NA-ion,SOH,voltage_mean,12604,-0.2574623871735925,-0.41901852216648444,0.41901852216648444,0.2574623871735925
NA-ion,SOH,voltage_std,12604,0.060249506203649855,0.15545060148460307,0.15545060148460307,0.060249506203649855
NA-ion,SOH,voltage_kurtosis,12604,-0.31556803262104965,0.09343214879206498,0.09343214879206498,0.31556803262104965
NA-ion,SOH,voltage_skewness,12604,0.4887200550479032,0.44750857475235106,0.44750857475235106,0.4887200550479032
NA-ion,SOH,CC_Q,12604,0.9317512668206196,0.996647016185339,0.996647016185339,0.9317512668206196
NA-ion,SOH,CC_charge_time,12604,-0.25898614939286746,-0.03198331318380503,0.03198331318380503,0.25898614939286746
NA-ion,SOH,voltage_slope,12604,0.2161885938811769,0.07507179089741191,0.07507179089741191,0.2161885938811769
NA-ion,SOH,voltage_entropy,12604,0.3599053015537852,0.5983100358759696,0.5983100358759696,0.3599053015537852
NA-ion,SOH,current_mean,12604,,,,
NA-ion,SOH,current_std,12604,,,,
NA-ion,SOH,current_kurtosis,12604,,,,
NA-ion,SOH,current_skewness,12604,,,,
NA-ion,SOH,CV_Q,12604,,,,
NA-ion,SOH,CV_charge_time,12604,,,,
NA-ion,SOH,current_slope,12604,,,,
NA-ion,SOH,current_entropy,12604,,,,
NA-ion,RUL,voltage_mean,12604,-0.09664635269294784,-0.261015505174892,0.261015505174892,0.09664635269294784
NA-ion,RUL,voltage_std,12604,-0.2007544665682137,-0.20653825389049932,0.20653825389049932,0.2007544665682137
NA-ion,RUL,voltage_kurtosis,12604,-0.14271647198310974,-0.023793404203759815,0.023793404203759815,0.14271647198310974
NA-ion,RUL,voltage_skewness,12604,0.3787131727043687,0.6849663604743345,0.6849663604743345,0.3787131727043687
NA-ion,RUL,CC_Q,12604,0.5325496871295431,0.5773263242808382,0.5773263242808382,0.5325496871295431
NA-ion,RUL,CC_charge_time,12604,-0.22802929115546808,0.06024024665653879,0.06024024665653879,0.22802929115546808
NA-ion,RUL,voltage_slope,12604,0.1642847349591844,-0.07633550738785053,0.07633550738785053,0.1642847349591844
NA-ion,RUL,voltage_entropy,12604,0.08048600000196797,0.10653184436596749,0.10653184436596749,0.08048600000196797
NA-ion,RUL,current_mean,12604,,,,
NA-ion,RUL,current_std,12604,,,,
NA-ion,RUL,current_kurtosis,12604,,,,
NA-ion,RUL,current_skewness,12604,,,,
NA-ion,RUL,CV_Q,12604,,,,
NA-ion,RUL,CV_charge_time,12604,,,,
NA-ion,RUL,current_slope,12604,,,,
NA-ion,RUL,current_entropy,12604,,,,
RWTH,SOH,voltage_mean,105397,0.3667355745054542,0.4624803210663455,0.4624803210663455,0.3667355745054542
RWTH,SOH,voltage_std,105397,-0.6837950490204298,-0.7586885859052055,0.7586885859052055,0.6837950490204298
RWTH,SOH,voltage_kurtosis,105397,-0.08185545099599173,-0.2321895247623206,0.2321895247623206,0.08185545099599173
RWTH,SOH,voltage_skewness,105397,0.20043931921442562,0.40624060402196566,0.40624060402196566,0.20043931921442562
RWTH,SOH,CC_Q,105397,0.8864943279656387,0.9943043710313877,0.9943043710313877,0.8864943279656387
RWTH,SOH,CC_charge_time,105397,0.2259428395457983,0.8563069480009976,0.8563069480009976,0.2259428395457983
RWTH,SOH,voltage_slope,105397,0.38722732963075307,0.5717015333554867,0.5717015333554867,0.38722732963075307
RWTH,SOH,voltage_entropy,105397,0.8585148138397227,0.9647288985962433,0.9647288985962433,0.8585148138397227
RWTH,SOH,current_mean,105397,0.9759605499119237,0.9659534014672946,0.9659534014672946,0.9759605499119237
RWTH,SOH,current_std,105397,0.9413433764419333,0.968745281289043,0.968745281289043,0.9413433764419333
RWTH,SOH,current_kurtosis,105397,-0.9461614288702714,-0.9849870460672633,0.9849870460672633,0.9461614288702714
RWTH,SOH,current_skewness,105397,-0.9668785849703151,-0.9785615638726358,0.9785615638726358,0.9668785849703151
RWTH,SOH,CV_Q,105397,0.9228622580783232,0.78368791824225,0.78368791824225,0.9228622580783232
RWTH,SOH,CV_charge_time,105397,-0.8994651764494145,-0.9982899618340507,0.9982899618340507,0.8994651764494145
RWTH,SOH,current_slope,105397,-0.9852889122001558,-0.9976968378811177,0.9976968378811177,0.9852889122001558
RWTH,SOH,current_entropy,105397,0.9372441410607453,0.9533063788561144,0.9533063788561144,0.9372441410607453
RWTH,RUL,voltage_mean,105397,0.34588271378401003,0.42472759427299406,0.42472759427299406,0.34588271378401003
RWTH,RUL,voltage_std,105397,-0.6294366924934887,-0.712863890929737,0.712863890929737,0.6294366924934887
RWTH,RUL,voltage_kurtosis,105397,-0.0799175383029689,-0.234395657047644,0.234395657047644,0.0799175383029689
RWTH,RUL,voltage_skewness,105397,0.17507354430793032,0.3950228183079738,0.3950228183079738,0.17507354430793032
RWTH,RUL,CC_Q,105397,0.8883379576220881,0.9557766425865907,0.9557766425865907,0.8883379576220881
RWTH,RUL,CC_charge_time,105397,0.20579542757139202,0.815889260545621,0.815889260545621,0.20579542757139202
RWTH,RUL,voltage_slope,105397,0.2956565706101487,0.5663606372488899,0.5663606372488899,0.2956565706101487
RWTH,RUL,voltage_entropy,105397,0.8024634299819887,0.9275472906832287,0.9275472906832287,0.8024634299819887
RWTH,RUL,current_mean,105397,0.9104240444230948,0.9402138391300022,0.9402138391300022,0.9104240444230948
RWTH,RUL,current_std,105397,0.8829572513747094,0.9203353812361176,0.9203353812361176,0.8829572513747094
RWTH,RUL,current_kurtosis,105397,-0.8746429425474674,-0.9445425978375895,0.9445425978375895,0.8746429425474674
RWTH,RUL,current_skewness,105397,-0.8981564161387402,-0.941906897057635,0.941906897057635,0.8981564161387402
RWTH,RUL,CV_Q,105397,0.8363453418965672,0.7734370067957405,0.7734370067957405,0.8363453418965672
RWTH,RUL,CV_charge_time,105397,-0.8995253679365599,-0.960118702705342,0.960118702705342,0.8995253679365599
RWTH,RUL,current_slope,105397,-0.9466590029907603,-0.9568079874065497,0.9568079874065497,0.9466590029907603
RWTH,RUL,current_entropy,105397,0.8680012130750063,0.9248360599087547,0.9248360599087547,0.8680012130750063
SDU,SOH,voltage_mean,49146,-0.5333157205311907,-0.6682110510329624,0.6682110510329624,0.5333157205311907
SDU,SOH,voltage_std,49146,0.46186134074915913,0.33492345921048416,0.33492345921048416,0.46186134074915913
SDU,SOH,voltage_kurtosis,49146,0.1381659843160103,0.5531075368619651,0.5531075368619651,0.1381659843160103
SDU,SOH,voltage_skewness,49146,0.2937249156020672,0.4491150624685841,0.4491150624685841,0.2937249156020672
SDU,SOH,CC_Q,49146,0.8210645686943369,0.8503627993846817,0.8503627993846817,0.8210645686943369
SDU,SOH,CC_charge_time,49146,0.32254830242492544,0.6215943470840497,0.6215943470840497,0.32254830242492544
SDU,SOH,voltage_slope,49146,-0.18896080433399148,-0.5976879253722694,0.5976879253722694,0.18896080433399148
SDU,SOH,voltage_entropy,49146,-0.1833251022329197,-0.5346380347593834,0.5346380347593834,0.1833251022329197
SDU,SOH,current_mean,49146,0.30642981361947147,0.626318477992766,0.626318477992766,0.30642981361947147
SDU,SOH,current_std,49146,0.12416162864970831,0.5746358390708011,0.5746358390708011,0.12416162864970831
SDU,SOH,current_kurtosis,49146,-0.4943376861364082,-0.6603817395824932,0.6603817395824932,0.4943376861364082
SDU,SOH,current_skewness,49146,-0.5210691747072779,-0.6444152582032686,0.6444152582032686,0.5210691747072779
SDU,SOH,CV_Q,49146,-0.1273351229757889,-0.3545304679878865,0.3545304679878865,0.1273351229757889
SDU,SOH,CV_charge_time,49146,-0.7303668955165051,-0.7008052353215514,0.7008052353215514,0.7303668955165051
SDU,SOH,current_slope,49146,-0.601318012752132,-0.6797736980727762,0.6797736980727762,0.601318012752132
SDU,SOH,current_entropy,49146,0.327477171332374,0.46394358041940664,0.46394358041940664,0.327477171332374
SDU,RUL,voltage_mean,49146,-0.6206444560247204,-0.7421034162372541,0.7421034162372541,0.6206444560247204
SDU,RUL,voltage_std,49146,0.41349604554094815,0.27920834542285605,0.27920834542285605,0.41349604554094815
SDU,RUL,voltage_kurtosis,49146,-0.153861056544757,0.08749312074287383,0.08749312074287383,0.153861056544757
SDU,RUL,voltage_skewness,49146,0.6208015792697389,0.7315221550329977,0.7315221550329977,0.6208015792697389
SDU,RUL,CC_Q,49146,0.6958271597258314,0.7907893697642105,0.7907893697642105,0.6958271597258314
SDU,RUL,CC_charge_time,49146,0.6113467307013952,0.7690489740663146,0.7690489740663146,0.6113467307013952
SDU,RUL,voltage_slope,49146,-0.4721272572124637,-0.8090618849928969,0.8090618849928969,0.4721272572124637
SDU,RUL,voltage_entropy,49146,0.06149676273283337,-0.18027181669914893,0.18027181669914893,0.06149676273283337
SDU,RUL,current_mean,49146,-0.32156811951056286,0.09885020318510529,0.09885020318510529,0.32156811951056286
SDU,RUL,current_std,49146,-0.40399285233997545,0.0763544255035208,0.0763544255035208,0.40399285233997545
SDU,RUL,current_kurtosis,49146,-0.4502032779015748,-0.6636612167856034,0.6636612167856034,0.4502032779015748
SDU,RUL,current_skewness,49146,-0.46709684259619383,-0.693372712177724,0.693372712177724,0.46709684259619383
SDU,RUL,CV_Q,49146,-0.6001032163685673,-0.8429019297535726,0.8429019297535726,0.6001032163685673
SDU,RUL,CV_charge_time,49146,-0.7851302864090461,-0.8780163231613252,0.8780163231613252,0.7851302864090461
SDU,RUL,current_slope,49146,-0.02862020369694172,-0.17754275744483586,0.17754275744483586,0.02862020369694172
SDU,RUL,current_entropy,49146,0.6744274783945671,0.8400891635333279,0.8400891635333279,0.6744274783945671
SNL,SOH,voltage_mean,96492,0.5123688849335628,-0.22800823031932177,0.22800823031932177,0.5123688849335628
SNL,SOH,voltage_std,96492,0.29797576936341846,0.07248709267141544,0.07248709267141544,0.29797576936341846
SNL,SOH,voltage_kurtosis,96492,0.2922742127324988,0.33460369471662676,0.33460369471662676,0.2922742127324988
SNL,SOH,voltage_skewness,96492,0.28728740534887315,0.3481779368301799,0.3481779368301799,0.28728740534887315
SNL,SOH,CC_Q,96492,0.39986500370584266,0.21539752567455125,0.21539752567455125,0.39986500370584266
SNL,SOH,CC_charge_time,96492,0.36535911306139246,0.31079846362751445,0.31079846362751445,0.36535911306139246
SNL,SOH,voltage_slope,96492,0.010236214119082088,-0.012558696324082913,0.012558696324082913,0.010236214119082088
SNL,SOH,voltage_entropy,96492,0.48605925077014916,0.2722455438851749,0.2722455438851749,0.48605925077014916
SNL,SOH,current_mean,96492,-0.2513785326276757,-0.4114077991878442,0.4114077991878442,0.2513785326276757
SNL,SOH,current_std,96492,-0.3142142361537637,-0.43177727760773615,0.43177727760773615,0.3142142361537637
SNL,SOH,current_kurtosis,96492,0.13827302351656062,0.4390966667972094,0.4390966667972094,0.13827302351656062
SNL,SOH,current_skewness,96492,0.25005639947073105,0.4383209833294073,0.4383209833294073,0.25005639947073105
SNL,SOH,CV_Q,96492,-0.2204189512880673,-0.1181460030325962,0.1181460030325962,0.2204189512880673
SNL,SOH,CV_charge_time,96492,-0.23417426724891197,-0.03819390187531061,0.03819390187531061,0.23417426724891197
SNL,SOH,current_slope,96492,-0.27089818402050575,-0.27055513210979515,0.27055513210979515,0.27089818402050575
SNL,SOH,current_entropy,96492,-0.13522248321639438,-0.06534380736832007,0.06534380736832007,0.13522248321639438
SNL,RUL,voltage_mean,96492,0.14101647763431974,-0.4230556073104083,0.4230556073104083,0.14101647763431974
SNL,RUL,voltage_std,96492,0.12770642518293596,0.0669465711275676,0.0669465711275676,0.12770642518293596
SNL,RUL,voltage_kurtosis,96492,0.47931602449558436,0.4894964244536561,0.4894964244536561,0.47931602449558436
SNL,RUL,voltage_skewness,96492,0.5631234157688617,0.5049110422957558,0.5049110422957558,0.5631234157688617
SNL,RUL,CC_Q,96492,-0.023281854347663947,-0.044319365516265086,0.044319365516265086,0.023281854347663947
SNL,RUL,CC_charge_time,96492,0.3173228712900763,0.3636074465823056,0.3636074465823056,0.3173228712900763
SNL,RUL,voltage_slope,96492,-0.022250101295237846,-0.11550213741581779,0.11550213741581779,0.022250101295237846
SNL,RUL,voltage_entropy,96492,0.31559008819243317,0.28980620390239786,0.28980620390239786,0.31559008819243317
SNL,RUL,current_mean,96492,-0.5811697577800965,-0.5864658437585134,0.5864658437585134,0.5811697577800965
SNL,RUL,current_std,96492,-0.34104351402874644,-0.4230714766017236,0.4230714766017236,0.34104351402874644
SNL,RUL,current_kurtosis,96492,0.036652491292418134,0.3701161119156853,0.3701161119156853,0.036652491292418134
SNL,RUL,current_skewness,96492,0.4887732534366156,0.5679657919232932,0.5679657919232932,0.4887732534366156
SNL,RUL,CV_Q,96492,-0.5750006749067541,-0.4544878772287688,0.4544878772287688,0.5750006749067541
SNL,RUL,CV_charge_time,96492,-0.5674500097715262,-0.40237311747703275,0.40237311747703275,0.5674500097715262
SNL,RUL,current_slope,96492,-0.6190343163034853,-0.5879159688138286,0.5879159688138286,0.6190343163034853
SNL,RUL,current_entropy,96492,0.12046309017939827,-0.059898354049695325,0.059898354049695325,0.12046309017939827
Stanford,SOH,voltage_mean,39329,0.23961986425335746,-0.2718188300521218,0.2718188300521218,0.23961986425335746
Stanford,SOH,voltage_std,39329,0.624946636792277,-0.26377348252022415,0.26377348252022415,0.624946636792277
Stanford,SOH,voltage_kurtosis,39329,-0.5812309415629694,0.2774255464160984,0.2774255464160984,0.5812309415629694
Stanford,SOH,voltage_skewness,39329,0.7039163120518125,0.2630110391326453,0.2630110391326453,0.7039163120518125
Stanford,SOH,CC_Q,39329,0.8916433051265119,0.8139609863774474,0.8139609863774474,0.8916433051265119
Stanford,SOH,CC_charge_time,39329,0.8901628422949709,0.8136554382500407,0.8136554382500407,0.8901628422949709
Stanford,SOH,voltage_slope,39329,-0.4976498338208712,-0.7730610716124378,0.7730610716124378,0.4976498338208712
Stanford,SOH,voltage_entropy,39329,0.42749910879986636,0.05323669163912957,0.05323669163912957,0.42749910879986636
Stanford,SOH,current_mean,39329,0.5824983587593372,0.7118460388118477,0.7118460388118477,0.5824983587593372
Stanford,SOH,current_std,39329,0.6238315797584915,0.7350561749091352,0.7350561749091352,0.6238315797584915
Stanford,SOH,current_kurtosis,39329,-0.5631434793086165,-0.6515167973435667,0.6515167973435667,0.5631434793086165
Stanford,SOH,current_skewness,39329,-0.5571814802659156,-0.6712529466305717,0.6712529466305717,0.5571814802659156
Stanford,SOH,CV_Q,39329,-0.6737383818092504,-0.8686679473214631,0.8686679473214631,0.6737383818092504
Stanford,SOH,CV_charge_time,39329,-0.7730362305025575,-0.924292173943782,0.924292173943782,0.7730362305025575
Stanford,SOH,current_slope,39329,-0.7997641233247833,-0.9663326302629028,0.9663326302629028,0.7997641233247833
Stanford,SOH,current_entropy,39329,0.45974959230607304,0.589449809025191,0.589449809025191,0.45974959230607304
Stanford,RUL,voltage_mean,39329,0.09467815556986238,-0.25327576947165376,0.25327576947165376,0.09467815556986238
Stanford,RUL,voltage_std,39329,0.2807361900784502,-0.2129474961313049,0.2129474961313049,0.2807361900784502
Stanford,RUL,voltage_kurtosis,39329,-0.2777765281744949,0.23039030616465053,0.23039030616465053,0.2777765281744949
Stanford,RUL,voltage_skewness,39329,0.37373257483279904,0.24373730431014404,0.24373730431014404,0.37373257483279904
Stanford,RUL,CC_Q,39329,0.5402832333459844,0.7933700831485033,0.7933700831485033,0.5402832333459844
Stanford,RUL,CC_charge_time,39329,0.5396498531254335,0.7930642060037557,0.7930642060037557,0.5396498531254335
Stanford,RUL,voltage_slope,39329,-0.3135005927648519,-0.7558806596867739,0.7558806596867739,0.3135005927648519
Stanford,RUL,voltage_entropy,39329,0.1856129579528933,0.058955313386416866,0.058955313386416866,0.1856129579528933
Stanford,RUL,current_mean,39329,0.5442981652181345,0.7297841091179316,0.7297841091179316,0.5442981652181345
Stanford,RUL,current_std,39329,0.4979523366828422,0.7583265484395821,0.7583265484395821,0.4979523366828422
Stanford,RUL,current_kurtosis,39329,-0.4707773674047081,-0.6700204287463626,0.6700204287463626,0.4707773674047081
Stanford,RUL,current_skewness,39329,-0.5452721954102729,-0.688466590979152,0.688466590979152,0.5452721954102729
Stanford,RUL,CV_Q,39329,-0.722278510264363,-0.8002977064027297,0.8002977064027297,0.722278510264363
Stanford,RUL,CV_charge_time,39329,-0.8049249387321229,-0.8641924062693979,0.8641924062693979,0.8049249387321229
Stanford,RUL,current_slope,39329,-0.8961325308601653,-0.9158149683641563,0.9158149683641563,0.8961325308601653
Stanford,RUL,current_entropy,39329,0.420003166377741,0.6054673238331097,0.6054673238331097,0.420003166377741
Stanford_2,SOH,voltage_mean,188621,0.31656615370000823,-0.2266393500496036,0.2266393500496036,0.31656615370000823
Stanford_2,SOH,voltage_std,188621,0.6959587916360276,-0.15903514763892992,0.15903514763892992,0.6959587916360276
Stanford_2,SOH,voltage_kurtosis,188621,-0.5519041921741552,0.1726487287374136,0.1726487287374136,0.5519041921741552
Stanford_2,SOH,voltage_skewness,188621,0.6844589956471961,0.27252239282589513,0.27252239282589513,0.6844589956471961
Stanford_2,SOH,CC_Q,188621,0.8947465528586245,0.7385238440430081,0.7385238440430081,0.8947465528586245
Stanford_2,SOH,CC_charge_time,188621,0.89344944774729,0.7384281445719993,0.7384281445719993,0.89344944774729
Stanford_2,SOH,voltage_slope,188621,-0.3977795200526139,-0.6372168031386617,0.6372168031386617,0.3977795200526139
Stanford_2,SOH,voltage_entropy,188621,0.5092378554868278,0.22026242268265497,0.22026242268265497,0.5092378554868278
Stanford_2,SOH,current_mean,188621,0.5833844987869458,0.6432956449711497,0.6432956449711497,0.5833844987869458
Stanford_2,SOH,current_std,188621,0.6415963943707516,0.6614643562801343,0.6614643562801343,0.6415963943707516
Stanford_2,SOH,current_kurtosis,188621,-0.6099284557918666,-0.5856049036631773,0.5856049036631773,0.6099284557918666
Stanford_2,SOH,current_skewness,188621,-0.5614091978826843,-0.6049441895220622,0.6049441895220622,0.5614091978826843
Stanford_2,SOH,CV_Q,188621,-0.4710468633018168,-0.7711291155863996,0.7711291155863996,0.4710468633018168
Stanford_2,SOH,CV_charge_time,188621,-0.6393334067826156,-0.8633551223438812,0.8633551223438812,0.6393334067826156
Stanford_2,SOH,current_slope,188621,-0.7519743993923569,-0.9454187005158519,0.9454187005158519,0.7519743993923569
Stanford_2,SOH,current_entropy,188621,0.5217966305018356,0.5544561774712616,0.5544561774712616,0.5217966305018356
Stanford_2,RUL,voltage_mean,188621,0.11062743613234134,-0.13268425578766546,0.13268425578766546,0.11062743613234134
Stanford_2,RUL,voltage_std,188621,0.28082687096422715,-0.1232141209218437,0.1232141209218437,0.28082687096422715
Stanford_2,RUL,voltage_kurtosis,188621,-0.2410754562825101,0.11477014162979929,0.11477014162979929,0.2410754562825101
Stanford_2,RUL,voltage_skewness,188621,0.3397656551793079,0.15102756206208082,0.15102756206208082,0.3397656551793079
Stanford_2,RUL,CC_Q,188621,0.4974405939191549,0.7156915440789129,0.7156915440789129,0.4974405939191549
Stanford_2,RUL,CC_charge_time,188621,0.4967934558456143,0.7155975032457917,0.7155975032457917,0.4967934558456143
Stanford_2,RUL,voltage_slope,188621,-0.2650356397849757,-0.6479431594261825,0.6479431594261825,0.2650356397849757
Stanford_2,RUL,voltage_entropy,188621,0.19300008533455434,0.2667247170032313,0.2667247170032313,0.19300008533455434
Stanford_2,RUL,current_mean,188621,0.4623941299456636,0.6538141982400383,0.6538141982400383,0.4623941299456636
Stanford_2,RUL,current_std,188621,0.4352850550681442,0.6730684064703161,0.6730684064703161,0.4352850550681442
Stanford_2,RUL,current_kurtosis,188621,-0.44402353796559857,-0.5996295051771267,0.5996295051771267,0.44402353796559857
Stanford_2,RUL,current_skewness,188621,-0.47602482157420484,-0.6165752373114459,0.6165752373114459,0.47602482157420484
Stanford_2,RUL,CV_Q,188621,-0.5989666286705145,-0.7067483196312496,0.7067483196312496,0.5989666286705145
Stanford_2,RUL,CV_charge_time,188621,-0.7389724986040317,-0.8011182528045699,0.8011182528045699,0.7389724986040317
Stanford_2,RUL,current_slope,188621,-0.847198223459109,-0.8805076138120905,0.8805076138120905,0.847198223459109
Stanford_2,RUL,current_entropy,188621,0.4157572697346215,0.5701950075235718,0.5701950075235718,0.4157572697346215
Tongji,SOH,voltage_mean,59038,0.02296406122471681,0.1063141042635288,0.1063141042635288,0.02296406122471681
Tongji,SOH,voltage_std,59038,0.23828694127331543,0.29318220975490417,0.29318220975490417,0.23828694127331543
Tongji,SOH,voltage_kurtosis,59038,-0.06477384942159563,-0.23166539245617482,0.23166539245617482,0.06477384942159563
Tongji,SOH,voltage_skewness,59038,-0.20464507021365,0.11021715258163008,0.11021715258163008,0.20464507021365
Tongji,SOH,CC_Q,59038,0.056165156087655765,0.41855367708214747,0.41855367708214747,0.056165156087655765
Tongji,SOH,CC_charge_time,59038,-0.18819004065998857,0.41194546422527145,0.41194546422527145,0.18819004065998857
Tongji,SOH,voltage_slope,59038,0.0730665241046115,-0.4589297561043,0.4589297561043,0.0730665241046115
Tongji,SOH,voltage_entropy,59038,0.03843008158947933,0.3149741929772385,0.3149741929772385,0.03843008158947933
Tongji,SOH,current_mean,59038,-0.01099382170501426,0.06669828223122377,0.06669828223122377,0.01099382170501426
Tongji,SOH,current_std,59038,0.05928784582356731,-0.13486554376973875,0.13486554376973875,0.05928784582356731
Tongji,SOH,current_kurtosis,59038,0.07636555186816124,0.11301991645472151,0.11301991645472151,0.07636555186816124
Tongji,SOH,current_skewness,59038,0.039213908752984285,0.04606305939171407,0.04606305939171407,0.039213908752984285
Tongji,SOH,CV_Q,59038,0.16054882569720463,0.2730154415044279,0.2730154415044279,0.16054882569720463
Tongji,SOH,CV_charge_time,59038,0.12112285423668682,0.2846927048079028,0.2846927048079028,0.12112285423668682
Tongji,SOH,current_slope,59038,-0.045372790526273854,0.3493444365414281,0.3493444365414281,0.045372790526273854
Tongji,SOH,current_entropy,59038,-0.1760347912488513,0.009658000713417268,0.009658000713417268,0.1760347912488513
Tongji,RUL,voltage_mean,59038,0.0042789247096272805,0.0922680848829528,0.0922680848829528,0.0042789247096272805
Tongji,RUL,voltage_std,59038,0.08735138178405483,0.20687451978557203,0.20687451978557203,0.08735138178405483
Tongji,RUL,voltage_kurtosis,59038,-0.06010492797039567,-0.32363198917785585,0.32363198917785585,0.06010492797039567
Tongji,RUL,voltage_skewness,59038,-0.13466637465087677,-0.07398561776746707,0.07398561776746707,0.13466637465087677
Tongji,RUL,CC_Q,59038,-0.0042435227016064505,0.2333775223112144,0.2333775223112144,0.0042435227016064505
Tongji,RUL,CC_charge_time,59038,0.04159342449032652,0.25490630176158546,0.25490630176158546,0.04159342449032652
Tongji,RUL,voltage_slope,59038,-0.025570041802656256,-0.17041623959407037,0.17041623959407037,0.025570041802656256
Tongji,RUL,voltage_entropy,59038,0.1697549374677011,0.21541516902726937,0.21541516902726937,0.1697549374677011
Tongji,RUL,current_mean,59038,0.0769684063937775,0.042044000361841416,0.042044000361841416,0.0769684063937775
Tongji,RUL,current_std,59038,-0.1117893483613268,-0.25337747527020626,0.25337747527020626,0.1117893483613268
Tongji,RUL,current_kurtosis,59038,-0.1655332324697875,-0.1929809589438738,0.1929809589438738,0.1655332324697875
Tongji,RUL,current_skewness,59038,-0.09029852951011613,-0.146738331940001,0.146738331940001,0.09029852951011613
Tongji,RUL,CV_Q,59038,-0.03755413095336741,0.12570526663969125,0.12570526663969125,0.03755413095336741
Tongji,RUL,CV_charge_time,59038,-0.023147682471782623,0.1257030275430014,0.1257030275430014,0.023147682471782623
Tongji,RUL,current_slope,59038,-0.29941381949298057,0.07387647672790616,0.07387647672790616,0.29941381949298057
Tongji,RUL,current_entropy,59038,-0.0032756250030047114,0.06020354783089819,0.06020354783089819,0.0032756250030047114
UL_PUR,SOH,voltage_mean,2245,-0.9128739898547434,-0.8916610748111519,0.8916610748111519,0.9128739898547434
UL_PUR,SOH,voltage_std,2245,0.7513188672986705,0.7577823265731166,0.7577823265731166,0.7513188672986705
UL_PUR,SOH,voltage_kurtosis,2245,-0.6342498480779739,-0.6257964299900622,0.6257964299900622,0.6342498480779739
UL_PUR,SOH,voltage_skewness,2245,0.8749775833220109,0.8307166295829524,0.8307166295829524,0.8749775833220109
UL_PUR,SOH,CC_Q,2245,0.9128368367987723,0.8597714248255237,0.8597714248255237,0.9128368367987723
UL_PUR,SOH,CC_charge_time,2245,0.4270996216436323,0.8639668052943943,0.8639668052943943,0.4270996216436323
UL_PUR,SOH,voltage_slope,2245,-0.6830983776972996,-0.7814592035856494,0.7814592035856494,0.6830983776972996
UL_PUR,SOH,voltage_entropy,2245,0.8354126107373863,0.7712591486434168,0.7712591486434168,0.8354126107373863
UL_PUR,SOH,current_mean,2245,0.17896377344062228,0.4841311270553028,0.4841311270553028,0.17896377344062228
UL_PUR,SOH,current_std,2245,-0.08331785076948338,0.2207793566831795,0.2207793566831795,0.08331785076948338
UL_PUR,SOH,current_kurtosis,2245,-0.48428820165812364,-0.5641359673108075,0.5641359673108075,0.48428820165812364
UL_PUR,SOH,current_skewness,2245,-0.34059379452613614,-0.569658209243795,0.569658209243795,0.34059379452613614
UL_PUR,SOH,CV_Q,2245,-0.3053875184030551,-0.5375817382491999,0.5375817382491999,0.3053875184030551
UL_PUR,SOH,CV_charge_time,2245,-0.3857857568827614,-0.5493653373118886,0.5493653373118886,0.3857857568827614
UL_PUR,SOH,current_slope,2245,-0.246110540738859,-0.36485698812133993,0.36485698812133993,0.246110540738859
UL_PUR,SOH,current_entropy,2245,-0.08535823706750885,0.34088903138057985,0.34088903138057985,0.08535823706750885
UL_PUR,RUL,voltage_mean,2245,-0.7330713921463643,-0.7397530472332431,0.7397530472332431,0.7330713921463643
UL_PUR,RUL,voltage_std,2245,0.6306621783889077,0.6459335168858394,0.6459335168858394,0.6306621783889077
UL_PUR,RUL,voltage_kurtosis,2245,-0.5363619193293868,-0.5736142635899251,0.5736142635899251,0.5363619193293868
UL_PUR,RUL,voltage_skewness,2245,0.6502462882455912,0.6930751065340395,0.6930751065340395,0.6502462882455912
UL_PUR,RUL,CC_Q,2245,0.6947942781151735,0.6996043943733337,0.6996043943733337,0.6947942781151735
UL_PUR,RUL,CC_charge_time,2245,0.3515439030345339,0.7273688678600035,0.7273688678600035,0.3515439030345339
UL_PUR,RUL,voltage_slope,2245,-0.5175410276003912,-0.6401620863730355,0.6401620863730355,0.5175410276003912
UL_PUR,RUL,voltage_entropy,2245,0.5990793469806998,0.5922143351148321,0.5922143351148321,0.5990793469806998
UL_PUR,RUL,current_mean,2245,0.2517881462766385,0.5409274224440844,0.5409274224440844,0.2517881462766385
UL_PUR,RUL,current_std,2245,-0.14162549294919616,0.2508902176033181,0.2508902176033181,0.14162549294919616
UL_PUR,RUL,current_kurtosis,2245,-0.5304721314758919,-0.5917263335537292,0.5917263335537292,0.5304721314758919
UL_PUR,RUL,current_skewness,2245,-0.4079558554331237,-0.5998737993571146,0.5998737993571146,0.4079558554331237
UL_PUR,RUL,CV_Q,2245,-0.3639969226445674,-0.5515450817138197,0.5515450817138197,0.3639969226445674
