dataset,window,feature,target,n,pearson,spearman,abs_pearson,abs_spearman
XJTU,300s,relax_kur,RUL,4632,-0.7491886479891158,-0.7731045119553095,0.7491886479891158,0.7731045119553095
XJTU,300s,relax_max,RUL,4632,0.3385206618451294,0.33338218981886514,0.3385206618451294,0.33338218981886514
XJTU,300s,relax_mean,RUL,4632,0.6675835095624292,0.7122920375630546,0.6675835095624292,0.7122920375630546
XJTU,300s,relax_min,RUL,4632,0.6388476723868843,0.6877027435673947,0.6388476723868843,0.6877027435673947
XJTU,300s,relax_ske,RUL,4632,-0.6089358620074642,-0.6365232557589527,0.6089358620074642,0.6365232557589527
XJTU,300s,relax_var,RUL,4632,-0.6024799483389455,-0.5905325882327932,0.6024799483389455,0.5905325882327932
XJTU,300s,relax_kur,SOH,4632,-0.6475189990173921,-0.7407029846517316,0.6475189990173921,0.7407029846517316
XJTU,300s,relax_max,SOH,4632,0.4724911311656327,0.42387248168463726,0.4724911311656327,0.42387248168463726
XJTU,300s,relax_mean,SOH,4632,0.8598273057036288,0.8161615103393193,0.8598273057036288,0.8161615103393193
XJTU,300s,relax_min,SOH,4632,0.8494937178075231,0.8095861261070391,0.8494937178075231,0.8095861261070391
XJTU,300s,relax_ske,SOH,4632,-0.39458549818675565,-0.519983639304468,0.39458549818675565,0.519983639304468
XJTU,300s,relax_var,SOH,4632,-0.8705421452073695,-0.762140809974633,0.8705421452073695,0.762140809974633
XJTU,300s,relax_kur,discharge_capacity_in_Ah,4632,-0.6475189990173921,-0.7407029846517316,0.6475189990173921,0.7407029846517316
XJTU,300s,relax_max,discharge_capacity_in_Ah,4632,0.4724911311656327,0.42387248168463726,0.4724911311656327,0.42387248168463726
XJTU,300s,relax_mean,discharge_capacity_in_Ah,4632,0.8598273057036288,0.8161615103393193,0.8598273057036288,0.8161615103393193
XJTU,300s,relax_min,discharge_capacity_in_Ah,4632,0.8494937178075231,0.8095861261070391,0.8494937178075231,0.8095861261070391
XJTU,300s,relax_ske,discharge_capacity_in_Ah,4632,-0.39458549818675565,-0.519983639304468,0.39458549818675565,0.519983639304468
XJTU,300s,relax_var,discharge_capacity_in_Ah,4632,-0.8705421452073695,-0.762140809974633,0.8705421452073695,0.762140809974633
